S,t,pde_price,label
89.44444444444444,0.30000000000000004,8914.830469941011,0
91.45454545454545,0.30000000000000004,9191.346768273237,0
93.46464646464646,0.30000000000000004,9476.439927769698,0
95.47474747474747,0.30000000000000004,9476.439927769698,0
97.48484848484847,0.30000000000000004,9770.37598174515,0
99.49494949494948,0.30000000000000004,10073.42921521894,0
101.50505050505049,0.30000000000000004,10073.42921521894,0
103.5151515151515,0.30000000000000004,10385.882420862734,0
105.52525252525251,0.30000000000000004,10708.027162887163,0
107.53535353535352,0.30000000000000004,10708.027162887163,0
109.54545454545453,0.30000000000000004,11040.164049113551,0
111.55555555555554,0.30000000000000004,11040.164049113551,0
113.56565656565655,0.30000000000000004,11382.603011484625,0
115.57575757575756,0.30000000000000004,11382.603011484625,0
117.58585858585857,0.30000000000000004,11735.66359527594,0
119.59595959595958,0.30000000000000004,12099.675257277644,0
121.6060606060606,0.30000000000000004,12099.675257277644,0
123.6161616161616,0.30000000000000004,12474.977673224188,0
125.62626262626262,0.30000000000000004,12474.977673224188,0
127.63636363636363,0.30000000000000004,12861.921054756678,0
129.64646464646464,0.30000000000000004,12861.921054756678,0
131.65656565656565,0.30000000000000004,13260.866476206425,0
133.66666666666666,0.30000000000000004,13260.866476206425,0
135.67676767676767,0.30000000000000004,13672.186211482092,0
137.68686868686868,0.30000000000000004,13672.186211482092,0
139.6969696969697,0.30000000000000004,14096.264081306417,0
141.7070707070707,0.30000000000000004,14096.264081306417,0
143.7171717171717,0.30000000000000004,14533.495810924924,0
145.72727272727272,0.30000000000000004,14533.495810924924,0
147.73737373737373,0.30000000000000004,14984.289398046507,0
149.74747474747474,0.30000000000000004,14984.289398046507,0
151.75757575757575,0.30000000000000004,14984.289398046507,0
153.76767676767676,0.30000000000000004,15449.06548977736,0
155.77777777777777,0.30000000000000004,15449.06548977736,0
157.78787878787878,0.30000000000000004,15928.25776468665,0
159.7979797979798,0.30000000000000004,15928.25776468665,0
161.8080808080808,0.30000000000000004,16422.3133095179,0
163.8181818181818,0.30000000000000004,16422.3133095179,0
165.82828282828282,0.30000000000000004,16422.3133095179,0
167.83838383838383,0.30000000000000004,16931.692963963178,0
169.84848484848484,0.30000000000000004,16931.692963963178,0
171.85858585858585,0.30000000000000004,16931.692963963178,0
173.86868686868686,0.30000000000000004,17456.871569286763,0
175.87878787878788,0.30000000000000004,17456.871569286763,0
177.88888888888889,0.30000000000000004,17998.337972031928,0
179.8989898989899,0.30000000000000004,17998.337972031928,0
181.9090909090909,0.30000000000000004,17998.337972031928,0
183.91919191919192,0.30000000000000004,18556.59445169796,0
185.92929292929293,0.30000000000000004,18556.59445169796,0
187.93939393939394,0.30000000000000004,18556.59445169796,0
189.94949494949495,0.30000000000000004,19132.154864501805,0
191.95959595959596,0.30000000000000004,19132.154864501805,0
193.96969696969694,0.30000000000000004,19132.154864501805,0
195.97979797979795,0.30000000000000004,19725.540051119988,0
197.98989898989896,0.30000000000000004,19725.540051119988,0
200.0,0.30000000000000004,19725.540051119988,0
1.0,0.35000000000000003,192.3512668558963,0
3.01010101010101,0.35000000000000003,300.3170633457938,0
5.02020202020202,0.35000000000000003,504.7810843279398,0
7.030303030303029,0.35000000000000003,706.3659570524501,0
9.04040404040404,0.35000000000000003,901.899738538576,0
11.05050505050505,0.35000000000000003,1116.9164801161285,0
13.060606060606059,0.35000000000000003,1301.2208449194145,0
15.07070707070707,0.35000000000000003,1515.9375990913416,0
17.08080808080808,0.35000000000000003,1712.9535049068224,0
19.09090909090909,0.35000000000000003,1935.5742028770455,0
21.1010101010101,0.35000000000000003,2121.3289211096503,0
23.11111111111111,0.35000000000000003,2324.910295274324,0
25.121212121212118,0.35000000000000003,2548.029128007703,0
27.131313131313128,0.35000000000000003,2708.5478571004364,0
29.14141414141414,0.35000000000000003,2879.178818469611,0
31.15151515151515,0.35000000000000003,3155.490131862375,0
33.16161616161616,0.35000000000000003,3354.2772101040023,0
35.17171717171717,0.35000000000000003,3565.587319895255,0
37.18181818181818,0.35000000000000003,3676.1831422613855,0
39.19191919191919,0.35000000000000003,3907.772428043737,0
41.2020202020202,0.35000000000000003,4153.951192971623,0
43.21212121212121,0.35000000000000003,4282.796627689222,0
45.22222222222222,0.35000000000000003,4552.600871323143,0
47.23232323232323,0.35000000000000003,4693.811446775699,0
49.242424242424235,0.35000000000000003,4989.508477769405,0
51.252525252525245,0.35000000000000003,5144.270861577159,0
53.262626262626256,0.35000000000000003,5303.833597072574,0
55.272727272727266,0.35000000000000003,5468.345579457171,0
57.28282828282828,0.35000000000000003,5812.836100780476,0
59.29292929292929,0.35000000000000003,5993.136099397319,0
61.3030303030303,0.35000000000000003,6179.028564228181,0
63.31313131313131,0.35000000000000003,6370.68695993526,0
65.32323232323232,0.35000000000000003,6568.290131631508,0
67.33333333333333,0.35000000000000003,6772.022471769084,0
69.34343434343434,0.35000000000000003,6982.074092204292,0
71.35353535353535,0.35000000000000003,7198.641001599537,0
73.36363636363636,0.35000000000000003,7421.925288327885,0
75.37373737373737,0.35000000000000003,7652.135309050844,0
77.38383838383838,0.35000000000000003,7652.135309050844,0
79.39393939393939,0.35000000000000003,7889.485883145392,0
81.4040404040404,0.35000000000000003,8134.19849316165,0
83.41414141414141,0.35000000000000003,8386.501491498257,0
85.42424242424242,0.35000000000000003,8646.63031348831,0
87.43434343434343,0.35000000000000003,8646.63031348831,0
89.44444444444444,0.35000000000000003,8914.827697094739,0
91.45454545454545,0.35000000000000003,9191.343909420037,0
93.46464646464646,0.35000000000000003,9476.436980241842,0
95.47474747474747,0.35000000000000003,9476.436980241842,0
97.48484848484847,0.35000000000000003,9770.372942792175,0
99.49494949494948,0.35000000000000003,10073.42608200505,0
101.50505050505049,0.35000000000000003,10073.42608200505,0
103.5151515151515,0.35000000000000003,10385.879190464193,0
105.52525252525251,0.35000000000000003,10708.023832289546,0
107.53535353535352,0.35000000000000003,10708.023832289546,0
109.54545454545453,0.35000000000000003,11040.160615208935,0
111.55555555555554,0.35000000000000003,11040.160615208935,0
113.56565656565655,0.35000000000000003,11382.599471068741,0
115.57575757575756,0.35000000000000003,11382.599471068741,0
117.58585858585857,0.35000000000000003,11735.659945045294,0
119.59595959595958,0.35000000000000003,12099.671493826865,0
121.6060606060606,0.35000000000000003,12099.671493826865,0
123.6161616161616,0.35000000000000003,12474.973793044408,0
125.62626262626262,0.35000000000000003,12474.973793044408,0
127.63636363636363,0.35000000000000003,12861.917054237503,0
129.64646464646464,0.35000000000000003,12861.917054237503,0
131.65656565656565,0.35000000000000003,13260.862351649897,0
133.66666666666666,0.35000000000000003,13260.862351649897,0
135.67676767676767,0.35000000000000003,13672.18195915479,0
137.68686868686868,0.35000000000000003,13672.18195915479,0
139.6969696969697,0.35000000000000003,14096.259697608211,0
141.7070707070707,0.35000000000000003,14096.259697608211,0
143.7171717171717,0.35000000000000003,14533.491292903393,0
145.72727272727272,0.35000000000000003,14533.491292903393,0
147.73737373737373,0.35000000000000003,14984.284744900811,0
149.74747474747474,0.35000000000000003,14984.284744900811,0
151.75757575757575,0.35000000000000003,14984.284744900811,0
153.76767676767676,0.35000000000000003,15449.060707100463,0
155.77777777777777,0.35000000000000003,15449.060707100463,0
157.78787878787878,0.35000000000000003,15928.252876028073,0
159.7979797979798,0.35000000000000003,15928.252876028073,0
161.8080808080808,0.35000000000000003,16422.308386838344,0
163.8181818181818,0.35000000000000003,16422.308386838344,0
165.82828282828282,0.35000000000000003,16422.308386838344,0
167.83838383838383,0.35000000000000003,16931.688205114388,0
169.84848484848484,0.35000000000000003,16931.688205114388,0
171.85858585858585,0.35000000000000003,16931.688205114388,0
173.86868686868686,0.35000000000000003,17456.86748829098,0
175.87878787878788,0.35000000000000003,17456.86748829098,0
177.88888888888889,0.35000000000000003,17998.33584982348,0
179.8989898989899,0.35000000000000003,17998.33584982348,0
181.9090909090909,0.35000000000000003,17998.33584982348,0
183.91919191919192,0.35000000000000003,18556.597365107893,0
185.92929292929293,0.35000000000000003,18556.597365107893,0
187.93939393939394,0.35000000000000003,18556.597365107893,0
189.94949494949495,0.35000000000000003,19132.169947732025,0
191.95959595959596,0.35000000000000003,19132.169947732025,0
193.96969696969694,0.35000000000000003,19132.169947732025,0
195.97979797979795,0.35000000000000003,19725.583275030436,0
197.98989898989896,0.35000000000000003,19725.583275030436,0
200.0,0.35000000000000003,19725.583275030436,0
1.0,0.4,192.92910030263997,0
3.01010101010101,0.4,300.3169699359371,0
5.02020202020202,0.4,504.7809273221109,0
7.030303030303029,0.4,706.3657373461735,0
9.04040404040404,0.4,901.8994580139677,0
11.05050505050505,0.4,1116.9161327132588,0
13.060606060606059,0.4,1301.2204401909814,0
15.07070707070707,0.4,1515.9371275779533,0
17.08080808080808,0.4,1712.9529721141062,0
19.09090909090909,0.4,1935.573600840952,0
21.1010101010101,0.4,2121.32826129688,0
23.11111111111111,0.4,2324.909572140119,0
25.121212121212118,0.4,2548.028335475181,0
27.131313131313128,0.4,2708.547014640577,0
29.14141414141414,0.4,2879.1779229371286,0
31.15151515151515,0.4,3155.4891503867225,0
33.16161616161616,0.4,3354.2761667981213,0
35.17171717171717,0.4,3565.586210864013,0
37.18181818181818,0.4,3676.1819988306993,0
39.19191919191919,0.4,3907.7712125801067,0
41.2020202020202,0.4,4153.949900937172,0
43.21212121212121,0.4,4282.795295579013,0
45.22222222222222,0.4,4552.599455293709,0
47.23232323232323,0.4,4693.809986824484,0
49.242424242424235,0.4,4989.506925845336,0
51.252525252525245,0.4,5144.269261516189,0
53.262626262626256,0.4,5303.831947381613,0
55.272727272727266,0.4,5468.343878596823,0
57.28282828282828,0.4,5812.834292770669,0
59.29292929292929,0.4,5993.134235307459,0
61.3030303030303,0.4,6179.026642318798,0
63.31313131313131,0.4,6370.684978412936,0
65.32323232323232,0.4,6568.288088647196,0
67.33333333333333,0.4,6772.0203654163815,0
69.34343434343434,0.4,6982.071920517664,0
71.35353535353535,0.4,7198.638762552488,0
73.36363636363636,0.4,7421.922979831055,0
75.37373737373737,0.4,7652.132928950074,0
77.38383838383838,0.4,7652.132928950074,0
79.39393939393939,0.4,7889.483429219702,0
81.4040404040404,0.4,8134.195963121169,0
83.41414141414141,0.4,8386.498882982089,0
85.42424242424242,0.4,8646.627624062337,0
87.43434343434343,0.4,8646.627624062337,0
89.44444444444444,0.4,8914.824924249326,0
91.45454545454545,0.4,9191.341050567722,0
93.46464646464646,0.4,9476.434032714902,0
95.47474747474747,0.4,9476.434032714902,0
97.48484848484847,0.4,9770.369903840136,0
99.49494949494948,0.4,10073.422948792135,0
101.50505050505049,0.4,10073.422948792135,0
103.5151515151515,0.4,10385.875960066656,0
105.52525252525251,0.4,10708.020501692958,0
107.53535353535352,0.4,10708.020501692958,0
109.54545454545453,0.4,11040.157181305369,0
111.55555555555554,0.4,11040.157181305369,0
113.56565656565655,0.4,11382.59593065387,0
115.57575757575756,0.4,11382.59593065387,0
117.58585858585857,0.4,11735.656294815422,0
119.59595959595958,0.4,12099.667730375902,0
121.6060606060606,0.4,12099.667730375902,0
123.6161616161616,0.4,12474.969912860935,0
125.62626262626262,0.4,12474.969912860935,0
127.63636363636363,0.4,12861.913053702372,0
129.64646464646464,0.4,12861.913053702372,0
131.65656565656565,0.4,13260.85822703605,0
133.66666666666666,0.4,13260.85822703605,0
135.67676767676767,0.4,13672.177706634975,0
137.68686868686868,0.4,13672.177706634975,0
139.6969696969697,0.4,14096.255313289435,0
141.7070707070707,0.4,14096.255313289435,0
143.7171717171717,0.4,14533.486772948014,0
145.72727272727272,0.4,14533.486772948014,0
147.73737373737373,0.4,14984.28008591867,0
149.74747474747474,0.4,14984.28008591867,0
151.75757575757575,0.4,14984.28008591867,0
153.76767676767676,0.4,15449.055907358908,0
155.77777777777777,0.4,15449.055907358908,0
157.78787878787878,0.4,15928.247939042616,0
159.7979797979798,0.4,15928.247939042616,0
161.8080808080808,0.4,16422.303331643194,0
163.8181818181818,0.4,16422.303331643194,0
165.82828282828282,0.4,16422.303331643194,0
167.83838383838383,0.4,16931.683094588338,0
169.84848484848484,0.4,16931.683094588338,0
171.85858585858585,0.4,16931.683094588338,0
173.86868686868686,0.4,17456.862504452896,0
175.87878787878788,0.4,17456.862504452896,0
177.88888888888889,0.4,17998.331486610143,0
179.8989898989899,0.4,17998.331486610143,0
181.9090909090909,0.4,17998.331486610143,0
183.91919191919192,0.4,18556.594903362464,0
185.92929292929293,0.4,18556.594903362464,0
187.93939393939394,0.4,18556.594903362464,0
189.94949494949495,0.4,19132.172580390343,0
191.95959595959596,0.4,19132.172580390343,0
193.96969696969694,0.4,19132.172580390343,0
195.97979797979795,0.4,19725.598666849808,0
197.98989898989896,0.4,19725.598666849808,0
200.0,0.4,19725.598666849808,0
1.0,0.45,193.5086695918225,0
3.01010101010101,0.45,300.31687652610833,0
5.02020202020202,0.45,504.78077031633086,0
7.030303030303029,0.45,706.365517639965,0
9.04040404040404,0.45,901.899177489446,0
11.05050505050505,0.45,1116.9157853104957,0
13.060606060606059,0.45,1301.2200354626736,0
15.07070707070707,0.45,1515.936656064712,0
17.08080808080808,0.45,1712.9524393215556,0
19.09090909090909,0.45,1935.5729988050452,0
21.1010101010101,0.45,2121.3276014843154,0
23.11111111111111,0.45,2324.9088490061386,0
25.121212121212118,0.45,2548.0275429429053,0
27.131313131313128,0.45,2708.546172180979,0
29.14141414141414,0.45,2879.177027404926,0
31.15151515151515,0.45,3155.4881689113763,0
33.16161616161616,0.45,3354.2751234925645,0
35.17171717171717,0.45,3565.5851018331155,0
37.18181818181818,0.45,3676.180855400369,0
39.19191919191919,0.45,3907.769997116854,0
41.2020202020202,0.45,4153.948608903123,0
43.21212121212121,0.45,4282.793963469222,0
45.22222222222222,0.45,4552.598039264715,0
47.23232323232323,0.45,4693.808526873725,0
49.242424242424235,0.45,4989.505373921747,0
51.252525252525245,0.45,5144.2676614557195,0
53.262626262626256,0.45,5303.830297691171,0
55.272727272727266,0.45,5468.342177737005,0
57.28282828282828,0.45,5812.832484761426,0
59.29292929292929,0.45,5993.132371218179,0
61.3030303030303,0.45,6179.024720410016,0
63.31313131313131,0.45,6370.68299689123,0
65.32323232323232,0.45,6568.286045663518,0
67.33333333333333,0.45,6772.018259064334,0
69.34343434343434,0.45,6982.069748831713,0
71.35353535353535,0.45,7198.636523506133,0
73.36363636363636,0.45,7421.920671334945,0
75.37373737373737,0.45,7652.130548850044,0
77.38383838383838,0.45,7652.130548850044,0
79.39393939393939,0.45,7889.480975294773,0
81.4040404040404,0.45,8134.193433081476,0
83.41414141414141,0.45,8386.496274466737,0
85.42424242424242,0.45,8646.624934637197,0
87.43434343434343,0.45,8646.624934637197,0
89.44444444444444,0.45,8914.822151404778,0
91.45454545454545,0.45,9191.338191716299,0
93.46464646464646,0.45,9476.43108518888,0
95.47474747474747,0.45,9476.43108518888,0
97.48484848484847,0.45,9770.366864889042,0
99.49494949494948,0.45,10073.419815580195,0
101.50505050505049,0.45,10073.419815580195,0
103.5151515151515,0.45,10385.872729670124,0
105.52525252525251,0.45,10708.017171097405,0
107.53535353535352,0.45,10708.017171097405,0
109.54545454545453,0.45,11040.153747402863,0
111.55555555555554,0.45,11040.153747402863,0
113.56565656565655,0.45,11382.592390240088,0
115.57575757575756,0.45,11382.592390240088,0
117.58585858585857,0.45,11735.65264458664,0
